pitcher_id,season,pitcher_name,pitch_count,composure_plus,adversity_composure_plus,momentum_composure_plus,composure_score,adversity_score,momentum_score,walk_after_barrel,walk_after_hard_hit,walk_after_high_xba,first_ball_after_barrel,first_ball_after_hard_hit,first_ball_after_high_xba,walk_after_walk,hard_hit_after_walk,walk_after_soft_hit,walk_after_low_xba,first_ball_after_soft_hit,first_ball_after_low_xba,hard_hit_after_soft,ball_after_foul
502171,2021,"cobb, alex",1579,112.7,84.9,131.0,0.3469053672132083,-0.3633468880417527,1.0571576224681694,0.11835263835263835,0.08514205046761955,0.08299236076085213,0.40682110682110684,0.40766114104014645,0.41586250435451655,0.11725752597090046,0.20149761420184722,0.04626116925635771,0.050955540765538175,0.4115960927308161,0.35133215974861326,0.16349952135838264,0.3692201124268144
607536,2021,"freeland, kyle",1888,112.6,90.3,126.4,0.3203488108983069,-0.20710828551994023,0.847805907316554,0.10172988114164584,0.12789242194109526,0.09450233508676813,0.3873684608978727,0.38861155501023303,0.3683484911691132,0.10143040992036455,0.10658741896590243,0.04821704693000742,0.062024693795226106,0.41238267681484486,0.4210057147891532,0.11730833469920861,0.3692692605022526
621345,2021,"minter, a. j.",876,112.6,98.5,120.1,0.45064541277229436,-0.012339367899745202,0.9136301934443339,0.08705848705848705,0.11524981289133093,0.07610144436708464,0.36313456313456316,0.3376109721740506,0.34960020814467796,0.1340944402337023,0.17481048609051508,0.060494628613669874,0.05319840734952926,0.36199989911118846,0.40460813023331776,0.1270468289090761,0.32323959732296836
664948,2021,"misiewicz, anthony",902,112.5,111.2,109.8,0.43861351611086785,0.41420251768578986,0.46302451453594584,0.09835263835263834,0.07479590983812097,0.0920313637090308,0.3668211068211068,0.3497557419223018,0.39281113568452103,0.07669748968212618,0.16301605253608606,0.07329156928194619,0.07132206076316762,0.38088449315393985,0.4410762623032785,0.13469135040907293,0.36550754431911586
640470,2021,"alzolay, adbert",1961,112.5,105.1,114.7,0.3142703725432806,0.149093385307312,0.4794473597792492,0.10556842556842556,0.08547591318157756,0.07837330282870361,0.36454740454740453,0.38865149108875946,0.3683484911691132,0.09467906813408815,0.20977833807315602,0.0902194479060648,0.06760363450696602,0.3789154481972174,0.35834485315643155,0.10566162127656192,0.3633900306105154
660896,2021,"alcalá, jorge",873,112.4,99.0,119.3,0.44369541523993206,0.0052864809122607735,0.8821043495676033,0.09456984456984456,0.10128013860147264,0.09879837574645954,0.3911741411741412,0.40274903615295354,0.3775766603672064,0.09095503655163768,0.1724781236914887,0.07075237650972356,0.06455522867319699,0.3059704947647775,0.32063753035899406,0.13241103266576168,0.2736335205060772
594577,2021,"mayers, mike",1236,112.3,103.7,115.5,0.3731777596541147,0.140104527870768,0.6062509914374614,0.09278550787984749,0.11956159441601474,0.08839854672051643,0.4026614215293461,0.41458563439623375,0.40362122243381626,0.06208844402838786,0.1637114076085776,0.08804790307062427,0.05028512549280608,0.4213029340000738,0.38660186575332167,0.10612045789805746,0.3385760129309778
641154,2021,"lópez, pablo",1673,112.1,106.3,113.1,0.3229766076769245,0.18990474463908175,0.45604847071476723,0.08334969351918503,0.11802514290603226,0.11650314729086139,0.37866195493314136,0.3897114786474236,0.38777405331489173,0.05509256301110472,0.1875185729484562,0.07105775486017098,0.08518057947877718,0.37746769067745867,0.35151451497710373,0.15325766307477254,0.32606392304594023
605488,2021,"springs, jeffrey",754,111.8,89.0,126.2,0.45946095846582413,-0.3634509266517039,1.2823728435833521,0.11835263835263835,0.10725451222070177,0.11197149251265413,0.40682110682110684,0.4449327620017912,0.3945868817495006,0.07669748968212618,0.1434082093988312,0.03853535324811068,0.04959083788958174,0.29374454561712493,0.40584245083152787,0.12774362172918707,0.3643041387117942
592767,2021,"smyly, drew",2149,111.7,98.8,118.4,0.2872009755527541,-0.001974040540933178,0.5763759916464414,0.10417936733726207,0.09832937323796274,0.07592413711530663,0.386066517645465,0.38435222004724756,0.3646501008200784,0.11425092274087738,0.11940793178641525,0.07159709670636558,0.0803102550098727,0.33646353406625745,0.3246042241661172,0.17883410742564101,0.3434372840241787
592332,2021,"gausman, kevin",3004,111.6,111.9,107.9,0.25950788458381846,0.27728515624908406,0.2417306129185528,0.09223509223509223,0.07122992765131461,0.08966202320757678,0.36454740454740453,0.3305429092406329,0.3573543327122225,0.11732873090095092,0.16466471698215474,0.08735448399260332,0.08540034086986893,0.3635690256574855,0.3989301068492767,0.1326185095097889,0.3393555444778424
608716,2021,"steckenrider, drew",1013,111.5,118.1,103.0,0.3859870396589294,0.6076836174244444,0.16429046189341434,0.07995167178840647,0.06506234927357214,0.07942068820498956,0.3947154151235784,0.3691866164735408,0.4121557347912505,0.08324698260658364,0.17481048609051508,0.0968526933776867,0.08453355349800627,0.43009989406674787,0.3122519265931039,0.15006583702119655,0.34466943974881564
608717,2021,"stratton, chris",1382,111.3,108.1,110.5,0.3281792499114701,0.2519147951294606,0.40444370469347957,0.11165343240814939,0.10245985530262926,0.07059616729332406,0.36492557247274227,0.35441915181459915,0.3787063321601239,0.08445102819697764,0.09019740970486272,0.06330475792975265,0.0886574436547129,0.37902623215795883,0.40128461865217735,0.15794671343778677,0.3876355804543777
605177,2021,"chafin, andrew",951,111.0,113.7,105.7,0.3823715457238988,0.48464397525492126,0.28009911619287636,0.07995167178840647,0.07435697059836816,0.06938661104057718,0.3743072518582723,0.4219275616840466,0.3775766603672064,0.10192365472049027,0.16058308067828259,0.08184734651635496,0.09239038865070082,0.4198027273803503,0.35502291838490063,0.07047817213058863,0.2940104847990829
605513,2021,"turnbull, spencer",775,110.9,103.4,113.6,0.4221692013011041,0.16639316696187453,0.6779452356403336,0.10463046633259399,0.08745367919534144,0.07734900902884013,0.3902352200224541,0.39356055978607596,0.4045116869667219,0.0877066423890792,0.1484610478453641,0.0401594514665886,0.09585379335114291,0.36865705205721244,0.3600703651624075,0.12862786030388276,0.40275564617574183
472610,2021,"garcía, luis",505,110.6,104.1,112.6,0.5358237275560394,0.24753551648155642,0.8241119386305223,0.08705848705848705,0.07435697059836816,0.10589425093998608,0.38535678535678536,0.3108164505729355,0.38287431305500064,0.10450153135720075,0.1768897591349019,0.04895031358543789,0.07126579097767127,0.373134963351483,0.33447504238802944,0.21632297895329172,0.3397260120234484
607200,2021,"fedde, erick",2433,110.6,114.7,104.3,0.2548370057221708,0.3558995669119669,0.15377444453237465,0.09102147260041997,0.07173695664960884,0.07965811107179711,0.386066517645465,0.3746773065636662,0.3907804336472954,0.09532014426251127,0.19655203228120952,0.10540774401774135,0.07065172780418758,0.36537329096003246,0.3678316781875157,0.2266930014751453,0.384187148726547
554340,2021,"garcía, yimi",963,110.5,106.9,110.2,0.36244508755966653,0.259934040643582,0.46495613447575107,0.09835263835263834,0.08882014293276866,0.08168985072513212,0.3668211068211068,0.39970994353273337,0.45250304149957193,0.07243651803311917,0.1724781236914887,0.06147034843001939,0.08252981316880825,0.43235473619362697,0.3818168178080794,0.16135403582696442,0.2979615844125722
660623,2021,"ynoa, huascar",1486,110.5,132.8,89.8,0.29891570202839024,0.9036391669537996,-0.30580776289701916,0.06529386529386529,0.07115267729349253,0.06998218282040884,0.3723509223509224,0.4313095961675457,0.42370013442677124,0.05838167125057366,0.19871371163194612,0.11624904949098065,0.08990142688409601,0.4602795015484395,0.4101311240195844,0.1505801099061483,0.35997791627189596
605242,2021,"fulmer, michael",1190,110.5,121.6,98.8,0.32963983962486093,0.6648991139629221,-0.005619434713200287,0.07681631211042975,0.07579318863596259,0.05684686205734034,0.45766775178539887,0.36775248514793246,0.441870034999639,0.07796145990140373,0.13196537586254586,0.0652939505916989,0.10263892306491978,0.4584943106067963,0.46406835472919583,0.17981966540754823,0.3592749831538323
471911,2021,"carrasco, carlos",889,110.4,97.8,117.3,0.37659887804669717,-0.034836571376009616,0.7880343274694039,0.09106725773392439,0.08681154737269084,0.087250513646224,0.41372324705658037,0.41014852449473943,0.37240536240220823,0.121255648662955,0.14585646805860333,0.06682168892585003,0.0482534032506725,0.4000832450556232,0.3810825984501572,0.2083881975176638,0.37374428412348665
